Idade,Genero,Estados,Cargo,Carreira,Faixa salarial,Experiencia,Raça
28,Masculino,Minas Gerais (MG),Analista de BI,Sênior,5000.0,de 4 a 6 anos,Branca
31,Feminino,São Paulo (SP),Cientista de dados,Sênior,18000.0,de 5 a 6 anos,Amarela
25,Masculino,Rio de Janeiro (RJ),,,,,Branca
33,Masculino,São Paulo (SP),Analista de Dados,Pleno,3500.0,de 3 a 4 anos,Branca
24,Masculino,Bahia (BA),Cientista de dados,Pleno,10000.0,de 1 a 2 anos,Parda
32,Masculino,,Cientista de dados,Sênior,40000.0,de 3 a 4 anos,Branca
24,Masculino,Rio Grande do Sul (RS),Outra opção,Júnior,2500.0,Menos de 1 ano,Parda
31,Masculino,Rio de Janeiro (RJ),,,18000.0,de 7 a 10 anos,Branca
25,Masculino,São Paulo (SP),Analista de BI,Pleno,7000.0,Menos de 1 ano,Parda
28,Masculino,Paraná (PR),Analista de Dados,Sênior,5000.0,de 4 a 6 anos,Branca
28,Masculino,São Paulo (SP),Cientista de dados,Sênior,18000.0,de 5 a 6 anos,Branca
58,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,Mais de 10 anos,Amarela
26,Masculino,São Paulo (SP),Cientista de dados,Pleno,7000.0,de 1 a 2 anos,Branca
25,Feminino,Minas Gerais (MG),,,10000.0,de 3 a 4 anos,Branca
34,Feminino,Rio Grande do Norte (RN),Cientista de dados,Pleno,10000.0,de 1 a 2 anos,Preta
41,Masculino,Distrito Federal (DF),Outra opção,Sênior,27500.0,Mais de 10 anos,Branca
28,Masculino,Paraná (PR),,,10000.0,de 4 a 6 anos,Branca
24,Masculino,Espírito Santo (ES),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Preta
30,Masculino,Rio de Janeiro (RJ),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca
30,Feminino,Minas Gerais (MG),Outra opção,Sênior,10000.0,de 1 a 2 anos,Branca
37,Masculino,Rio Grande do Sul (RS),Cientista de dados,Pleno,14000.0,de 1 a 2 anos,Branca
33,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,5000.0,de 5 a 6 anos,Branca
34,Masculino,,,,22500.0,Mais de 10 anos,Branca
28,Feminino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Branca
34,Masculino,Rio Grande do Sul (RS),,,27500.0,de 5 a 6 anos,Branca
34,Masculino,Pernambuco (PE),Outra opção,Júnior,1500.0,Não tenho experiência na área de dados,Parda
50,Masculino,Rio de Janeiro (RJ),Cientista de dados,Sênior,22500.0,Mais de 10 anos,Parda
30,Feminino,Minas Gerais (MG),,,,,Branca
22,Masculino,Rio Grande do Sul (RS),Analista de Dados,Júnior,5000.0,de 1 a 2 anos,Branca
46,Feminino,São Paulo (SP),,,,,Parda
40,Feminino,,,,,,Branca
26,Masculino,Distrito Federal (DF),Outra opção,Pleno,3500.0,Não tenho experiência na área de dados,Preta
19,Feminino,São Paulo (SP),Analista de Dados,Júnior,1500.0,Menos de 1 ano,Branca
31,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,14000.0,de 5 a 6 anos,Branca
23,Feminino,Bahia (BA),,,,,Parda
51,Masculino,São Paulo (SP),,,14000.0,Mais de 10 anos,Branca
26,Feminino,Minas Gerais (MG),Outra opção,Júnior,2500.0,Menos de 1 ano,Parda
31,Masculino,Minas Gerais (MG),,,14000.0,de 4 a 6 anos,Branca
24,Masculino,São Paulo (SP),Cientista de dados,Pleno,5000.0,de 1 a 2 anos,Branca
27,Feminino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Parda
28,Masculino,São Paulo (SP),,,,,Branca
27,Feminino,Rio de Janeiro (RJ),Analista de BI,Júnior,1500.0,de 1 a 2 anos,Preta
23,Feminino,Rio Grande do Sul (RS),Analista de BI,Júnior,3500.0,de 1 a 2 anos,Branca
37,Masculino,Rondônia (RO),Outra opção,Pleno,2500.0,de 3 a 4 anos,Parda
32,Feminino,São Paulo (SP),Cientista de dados,Júnior,1500.0,Menos de 1 ano,Branca
28,Masculino,Minas Gerais (MG),Analista de BI,Sênior,22500.0,de 5 a 6 anos,Prefiro não informar
37,Masculino,Ceará (CE),Engenheiro de dados,Sênior,14000.0,Mais de 10 anos,Branca
36,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Branca
23,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Parda
37,Masculino,São Paulo (SP),,,14000.0,Mais de 10 anos,Branca
30,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,14000.0,de 3 a 4 anos,Branca
31,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,7000.0,de 1 a 2 anos,Branca
28,Feminino,Rio de Janeiro (RJ),Analista de Dados,Pleno,5000.0,de 1 a 2 anos,Branca
26,Masculino,São Paulo (SP),Analista de BI,Pleno,3500.0,de 1 a 2 anos,Branca
28,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Pleno,27500.0,de 3 a 4 anos,Parda
31,Feminino,São Paulo (SP),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Branca
47,Masculino,Minas Gerais (MG),Analista de BI,Júnior,2500.0,de 4 a 6 anos,Parda
31,Masculino,São Paulo (SP),Outra opção,Sênior,14000.0,de 1 a 2 anos,Branca
30,Feminino,Distrito Federal (DF),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Parda
44,Masculino,Minas Gerais (MG),Outra opção,Sênior,14000.0,de 3 a 4 anos,Branca
19,Masculino,São Paulo (SP),,,,,Parda
35,Masculino,Mato Grosso do Sul (MS),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Amarela
28,Masculino,Minas Gerais (MG),Analista de Dados,Júnior,2500.0,Menos de 1 ano,Parda
31,Feminino,Paraná (PR),Analista de Dados,Júnior,5000.0,Menos de 1 ano,Branca
25,Masculino,Mato Grosso do Sul (MS),Cientista de dados,Júnior,3500.0,de 1 a 2 anos,Branca
25,Feminino,Minas Gerais (MG),Analista de Dados,Júnior,5000.0,Menos de 1 ano,Parda
48,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Mais de 10 anos,Branca
30,Masculino,Amazonas (AM),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Preta
41,Masculino,Pernambuco (PE),,,27500.0,de 5 a 6 anos,Branca
31,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,22500.0,Mais de 10 anos,Indígena
60,Masculino,,,,18000.0,de 1 a 2 anos,Branca
41,Masculino,Minas Gerais (MG),,,,,Branca
28,Masculino,Minas Gerais (MG),,,10000.0,de 4 a 6 anos,Preta
42,Masculino,Pernambuco (PE),,,10000.0,Mais de 10 anos,Branca
33,Masculino,São Paulo (SP),,,18000.0,de 7 a 10 anos,Branca
26,Masculino,Minas Gerais (MG),Analista de BI,Pleno,7000.0,de 1 a 2 anos,Branca
34,Masculino,Paraná (PR),Engenheiro de dados,Júnior,2500.0,de 1 a 2 anos,Parda
22,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 5 a 6 anos,Amarela
36,Masculino,Paraná (PR),Cientista de dados,Sênior,18000.0,Mais de 10 anos,Branca
27,Prefiro não informar,Minas Gerais (MG),Engenheiro de dados,Júnior,3500.0,de 3 a 4 anos,Prefiro não informar
26,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca
24,Masculino,Paraná (PR),Analista de Dados,Júnior,5000.0,Menos de 1 ano,Branca
32,Feminino,Rio de Janeiro (RJ),Outra opção,Pleno,27500.0,de 3 a 4 anos,Branca
18,Masculino,São Paulo (SP),,,,,Branca
37,Masculino,São Paulo (SP),,,35000.0,de 7 a 10 anos,Branca
40,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,22500.0,Mais de 10 anos,Branca
53,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Parda
51,Masculino,São Paulo (SP),,,,,Preta
31,Masculino,Espírito Santo (ES),Engenheiro de dados,Júnior,7000.0,de 1 a 2 anos,Branca
29,Masculino,,Outra opção,Júnior,10000.0,Não tenho experiência na área de dados,Parda
37,Feminino,Santa Catarina (SC),,,14000.0,Mais de 10 anos,Branca
39,Masculino,Distrito Federal (DF),Engenheiro de dados,Sênior,35000.0,Mais de 10 anos,Parda
26,Feminino,Distrito Federal (DF),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca
26,Feminino,Paraná (PR),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca
21,Masculino,São Paulo (SP),Cientista de dados,Júnior,1500.0,Menos de 1 ano,Parda
33,Masculino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Amarela
32,Masculino,Santa Catarina (SC),,,10000.0,Menos de 1 ano,Branca
29,Feminino,São Paulo (SP),Analista de Dados,Pleno,3500.0,de 3 a 4 anos,Preta
35,Masculino,,,,22500.0,Mais de 10 anos,Branca
33,Masculino,Goiás (GO),Outra opção,Júnior,10000.0,Menos de 1 ano,Branca
40,Masculino,São Paulo (SP),,,27500.0,de 4 a 6 anos,Branca
33,Feminino,São Paulo (SP),,,,,Branca
35,Feminino,São Paulo (SP),,,1000.0,Menos de 1 ano,Branca
26,Masculino,Distrito Federal (DF),Analista de BI,Pleno,5000.0,de 1 a 2 anos,Prefiro não informar
31,Masculino,Bahia (BA),Engenheiro de dados,Júnior,5000.0,de 1 a 2 anos,Parda
35,Masculino,São Paulo (SP),Analista de BI,Sênior,14000.0,Mais de 10 anos,Parda
28,Masculino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Branca
21,Masculino,São Paulo (SP),Analista de BI,Júnior,5000.0,Menos de 1 ano,Branca
36,Masculino,São Paulo (SP),Cientista de dados,Sênior,7000.0,de 1 a 2 anos,Parda
33,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Pleno,14000.0,de 1 a 2 anos,Branca
29,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca
38,Masculino,Distrito Federal (DF),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Branca
36,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Branca
46,Masculino,Minas Gerais (MG),,,,,Branca
31,Masculino,São Paulo (SP),,,14000.0,de 7 a 10 anos,Branca
30,Masculino,Paraíba (PB),Analista de Dados,Sênior,10000.0,de 5 a 6 anos,Branca
29,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca
23,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,de 1 a 2 anos,Parda
27,Masculino,Ceará (CE),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Parda
45,Masculino,São Paulo (SP),,,7000.0,Mais de 10 anos,Branca
32,Masculino,São Paulo (SP),Outra opção,Júnior,3500.0,Não tenho experiência na área de dados,Parda
32,Feminino,Minas Gerais (MG),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Preta
25,Masculino,Santa Catarina (SC),Engenheiro de dados,Júnior,3500.0,de 1 a 2 anos,Branca
21,Masculino,Pernambuco (PE),Outra opção,Júnior,2500.0,Menos de 1 ano,Branca
29,Feminino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 1 a 2 anos,Branca
32,Masculino,Minas Gerais (MG),Outra opção,Sênior,14000.0,de 3 a 4 anos,Branca
27,Feminino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Parda
33,Masculino,Rio de Janeiro (RJ),Cientista de dados,Sênior,22500.0,de 5 a 6 anos,Branca
27,Masculino,Rio de Janeiro (RJ),Analista de BI,Pleno,5000.0,de 1 a 2 anos,Parda
26,Masculino,Paraná (PR),Analista de Dados,Sênior,14000.0,de 4 a 6 anos,Branca
28,Masculino,Rio Grande do Sul (RS),,,14000.0,de 7 a 10 anos,Parda
34,Masculino,Rio Grande do Sul (RS),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Branca
22,Masculino,São Paulo (SP),Analista de Dados,Júnior,2500.0,Menos de 1 ano,Branca
33,Masculino,São Paulo (SP),Outra opção,Sênior,7000.0,de 5 a 6 anos,Branca
34,Masculino,Distrito Federal (DF),Cientista de dados,Pleno,18000.0,de 3 a 4 anos,Branca
26,Feminino,São Paulo (SP),Analista de BI,Pleno,10000.0,de 3 a 4 anos,Branca
28,Feminino,Mato Grosso do Sul (MS),Analista de BI,Júnior,2500.0,de 1 a 2 anos,Branca
38,Masculino,São Paulo (SP),,,35000.0,Mais de 10 anos,Branca
33,Feminino,São Paulo (SP),,,22500.0,de 7 a 10 anos,Branca
24,Masculino,São Paulo (SP),Analista de BI,Júnior,3500.0,Menos de 1 ano,Preta
35,Feminino,Rio de Janeiro (RJ),Cientista de dados,Sênior,18000.0,de 3 a 4 anos,Parda
51,Masculino,São Paulo (SP),Outra opção,Sênior,40000.0,Mais de 10 anos,Branca
23,Masculino,Paraná (PR),,,3500.0,de 1 a 2 anos,Branca
44,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,5000.0,de 1 a 2 anos,Branca
24,Masculino,Rio de Janeiro (RJ),Cientista de dados,Júnior,2500.0,de 1 a 2 anos,Branca
58,Masculino,Santa Catarina (SC),,,,,Branca
29,Feminino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 4 a 6 anos,Parda
28,Masculino,Ceará (CE),Analista de Dados,Júnior,2500.0,de 1 a 2 anos,Branca
43,Masculino,Distrito Federal (DF),Outra opção,Pleno,2500.0,Não tenho experiência na área de dados,Preta
25,Masculino,Paraná (PR),Outra opção,Sênior,7000.0,de 1 a 2 anos,Branca
24,Masculino,Mato Grosso (MT),,,5000.0,de 1 a 2 anos,Parda
23,Masculino,Santa Catarina (SC),Analista de BI,Pleno,3500.0,de 1 a 2 anos,Branca
31,Masculino,Rio de Janeiro (RJ),Analista de Dados,Júnior,3500.0,de 1 a 2 anos,Preta
29,Masculino,Espírito Santo (ES),Analista de BI,Pleno,7000.0,de 4 a 6 anos,Parda
32,Masculino,São Paulo (SP),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Branca
28,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,7000.0,de 5 a 6 anos,Amarela
34,Feminino,Bahia (BA),Outra opção,Pleno,2500.0,Menos de 1 ano,Preta
32,Feminino,Distrito Federal (DF),,,14000.0,de 7 a 10 anos,Parda
39,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,7000.0,de 7 a 10 anos,Parda
30,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 5 a 6 anos,Branca
26,Masculino,Santa Catarina (SC),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
21,Masculino,Paraná (PR),,,,,Branca
33,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca
30,Masculino,São Paulo (SP),,,14000.0,Mais de 10 anos,Preta
24,Masculino,Rio Grande do Sul (RS),Analista de BI,Júnior,1000.0,de 1 a 2 anos,Branca
24,Masculino,Minas Gerais (MG),Analista de BI,Júnior,5000.0,de 3 a 4 anos,Branca
33,Masculino,São Paulo (SP),Cientista de dados,Júnior,7000.0,de 1 a 2 anos,Branca
27,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca
26,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca
25,Feminino,Bahia (BA),Engenheiro de dados,Pleno,5000.0,de 1 a 2 anos,Branca
32,Feminino,Rio Grande do Sul (RS),Engenheiro de dados,Júnior,1000.0,Menos de 1 ano,Branca
33,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 1 a 2 anos,Branca
24,Feminino,Minas Gerais (MG),,,,,Preta
26,Feminino,Ceará (CE),Analista de BI,Pleno,5000.0,de 1 a 2 anos,Branca
41,Masculino,Minas Gerais (MG),,,14000.0,Não tenho experiência na área de dados,Branca
24,Feminino,Rio de Janeiro (RJ),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca
37,Masculino,Rio Grande do Sul (RS),Outra opção,Sênior,2500.0,Não tenho experiência na área de dados,Branca
28,Masculino,Minas Gerais (MG),Engenheiro de dados,Sênior,7000.0,de 4 a 6 anos,Branca
27,Masculino,Minas Gerais (MG),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca
32,Masculino,São Paulo (SP),,,14000.0,Mais de 10 anos,Branca
48,Masculino,São Paulo (SP),,,10000.0,Mais de 10 anos,Parda
25,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,de 1 a 2 anos,Branca
26,Masculino,São Paulo (SP),,,2500.0,Menos de 1 ano,Branca
29,Masculino,São Paulo (SP),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca
36,Masculino,São Paulo (SP),,,27500.0,de 7 a 10 anos,Branca
26,Masculino,São Paulo (SP),,,,,Branca
54,Masculino,São Paulo (SP),,,,,Parda
37,Masculino,Paraná (PR),Engenheiro de dados,Sênior,18000.0,Mais de 10 anos,Branca
33,Masculino,São Paulo (SP),,,35000.0,de 4 a 6 anos,Branca
35,Masculino,Rio Grande do Sul (RS),Outra opção,Sênior,10000.0,de 5 a 6 anos,Branca
52,Feminino,Pernambuco (PE),,,,,Branca
45,Masculino,Bahia (BA),Analista de Dados,Pleno,7000.0,de 5 a 6 anos,Branca
26,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,de 4 a 6 anos,Parda
29,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,10000.0,de 7 a 10 anos,Branca
26,Masculino,Ceará (CE),Cientista de dados,Júnior,5000.0,de 3 a 4 anos,Branca
28,Feminino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca
40,Masculino,Rio de Janeiro (RJ),,,22500.0,Mais de 10 anos,Parda
35,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Amarela
28,Masculino,Bahia (BA),,,10000.0,de 5 a 6 anos,Preta
33,Masculino,Goiás (GO),Analista de Dados,Pleno,5000.0,Menos de 1 ano,Branca
34,Masculino,Pernambuco (PE),Engenheiro de dados,Pleno,10000.0,de 5 a 6 anos,Parda
35,Masculino,Rio Grande do Sul (RS),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Branca
32,Feminino,São Paulo (SP),Outra opção,Pleno,7000.0,Menos de 1 ano,Branca
30,Feminino,São Paulo (SP),Outra opção,Sênior,10000.0,Mais de 10 anos,Branca
30,Masculino,Paraná (PR),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Preta
26,Masculino,São Paulo (SP),Analista de BI,Pleno,10000.0,de 1 a 2 anos,Branca
24,Masculino,Minas Gerais (MG),,,,,Branca
29,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 3 a 4 anos,Parda
30,Masculino,São Paulo (SP),Cientista de dados,Sênior,22500.0,de 3 a 4 anos,Branca
27,Feminino,Pernambuco (PE),Analista de BI,Júnior,2500.0,de 1 a 2 anos,Parda
26,Masculino,Espírito Santo (ES),Analista de BI,Sênior,10000.0,de 4 a 6 anos,Branca
22,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,10000.0,de 5 a 6 anos,Branca
35,Masculino,São Paulo (SP),Cientista de dados,Sênior,18000.0,de 7 a 10 anos,Branca
40,Masculino,Goiás (GO),Engenheiro de dados,Sênior,10000.0,de 7 a 10 anos,Branca
49,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Branca
31,Feminino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,de 1 a 2 anos,Branca
34,Feminino,Rio Grande do Sul (RS),Engenheiro de dados,Júnior,5000.0,Menos de 1 ano,Parda
27,Masculino,São Paulo (SP),Outra opção,Pleno,7000.0,Menos de 1 ano,Branca
30,Feminino,Paraná (PR),Analista de BI,Pleno,7000.0,de 1 a 2 anos,Branca
38,Masculino,Paraná (PR),,,18000.0,de 7 a 10 anos,Amarela
27,Feminino,São Paulo (SP),Analista de BI,Júnior,5000.0,de 1 a 2 anos,Branca
27,Feminino,São Paulo (SP),,,14000.0,de 7 a 10 anos,Branca
31,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Branca
47,Masculino,Bahia (BA),Engenheiro de dados,Sênior,10000.0,de 1 a 2 anos,Parda
24,Masculino,Rio Grande do Norte (RN),Engenheiro de dados,Júnior,3500.0,de 1 a 2 anos,Branca
25,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca
38,Masculino,Pernambuco (PE),Engenheiro de dados,Sênior,10000.0,de 7 a 10 anos,Branca
26,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 5 a 6 anos,Preta
30,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 7 a 10 anos,Branca
36,Masculino,São Paulo (SP),,,14000.0,de 1 a 2 anos,Branca
37,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 7 a 10 anos,Parda
35,Masculino,Minas Gerais (MG),,,14000.0,de 7 a 10 anos,Branca
36,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 1 a 2 anos,Branca
46,Masculino,Minas Gerais (MG),Engenheiro de dados,Pleno,14000.0,de 1 a 2 anos,Branca
42,Masculino,Rio de Janeiro (RJ),,,40000.0,Mais de 10 anos,Branca
36,Masculino,,,,27500.0,Mais de 10 anos,Preta
32,Masculino,Minas Gerais (MG),Analista de Dados,Pleno,3500.0,de 1 a 2 anos,Parda
44,Masculino,São Paulo (SP),Cientista de dados,Júnior,10000.0,de 1 a 2 anos,Branca
36,Feminino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Branca
27,Masculino,São Paulo (SP),Outra opção,Pleno,7000.0,de 3 a 4 anos,Branca
34,Feminino,São Paulo (SP),,,35000.0,Mais de 10 anos,Preta
20,Feminino,Santa Catarina (SC),Analista de BI,Júnior,1500.0,Menos de 1 ano,Branca
28,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
32,Masculino,Paraná (PR),Analista de BI,Júnior,5000.0,de 1 a 2 anos,Parda
27,Feminino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Preta
26,Masculino,Minas Gerais (MG),Outra opção,Sênior,7000.0,de 1 a 2 anos,Branca
24,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,3500.0,de 3 a 4 anos,Branca
46,Feminino,Minas Gerais (MG),,,,,Branca
32,Feminino,São Paulo (SP),Analista de BI,Júnior,2500.0,Menos de 1 ano,Parda
22,Masculino,Paraíba (PB),Cientista de dados,Pleno,5000.0,de 4 a 6 anos,Parda
26,Feminino,São Paulo (SP),Analista de Dados,Júnior,5000.0,de 1 a 2 anos,Branca
41,Feminino,Rio Grande do Sul (RS),,,18000.0,Mais de 10 anos,Preta
26,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
22,Masculino,São Paulo (SP),Analista de BI,Júnior,3500.0,de 1 a 2 anos,Branca
40,Masculino,São Paulo (SP),Analista de Dados,Pleno,14000.0,de 5 a 6 anos,Branca
36,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Branca
31,Feminino,Minas Gerais (MG),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Parda
30,Masculino,Ceará (CE),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Preta
44,Masculino,São Paulo (SP),Outra opção,Pleno,7000.0,de 3 a 4 anos,Parda
45,Masculino,São Paulo (SP),Cientista de dados,Sênior,18000.0,de 7 a 10 anos,Branca
39,Masculino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca
45,Masculino,Rio de Janeiro (RJ),Analista de Dados,Sênior,14000.0,Mais de 10 anos,Parda
51,Masculino,São Paulo (SP),,,,,Parda
32,Masculino,São Paulo (SP),,,,,Branca
37,Feminino,São Paulo (SP),Outra opção,Sênior,14000.0,Mais de 10 anos,Preta
28,Masculino,São Paulo (SP),Analista de BI,Júnior,5000.0,de 3 a 4 anos,Parda
27,Masculino,Paraná (PR),Engenheiro de dados,Pleno,5000.0,de 1 a 2 anos,Branca
36,Masculino,Rio Grande do Sul (RS),,,18000.0,de 1 a 2 anos,Branca
51,Masculino,Rio Grande do Sul (RS),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Branca
27,Feminino,São Paulo (SP),Analista de Dados,Júnior,5000.0,de 3 a 4 anos,Branca
27,Feminino,Rio Grande do Sul (RS),Analista de Dados,Sênior,10000.0,de 5 a 6 anos,Parda
24,Masculino,Rio de Janeiro (RJ),Cientista de dados,Júnior,3500.0,de 1 a 2 anos,Branca
33,Masculino,Minas Gerais (MG),Analista de BI,Júnior,5000.0,de 1 a 2 anos,Parda
40,Masculino,São Paulo (SP),Analista de BI,Sênior,7000.0,Menos de 1 ano,Branca
22,Masculino,Distrito Federal (DF),Analista de BI,Júnior,2500.0,de 1 a 2 anos,Branca
27,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,7000.0,de 1 a 2 anos,Branca
25,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,de 1 a 2 anos,Branca
34,Masculino,São Paulo (SP),Cientista de dados,Júnior,7000.0,de 1 a 2 anos,Prefiro não informar
24,Masculino,São Paulo (SP),Engenheiro de dados,Júnior,5000.0,de 3 a 4 anos,Parda
23,Masculino,São Paulo (SP),Engenheiro de dados,Júnior,5000.0,Menos de 1 ano,Branca
50,Masculino,Bahia (BA),,,10000.0,Mais de 10 anos,Parda
32,Masculino,Rio Grande do Sul (RS),Analista de BI,Júnior,2500.0,Menos de 1 ano,Branca
27,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Preta
18,Masculino,Bahia (BA),,,,,Branca
28,Masculino,São Paulo (SP),Analista de BI,Júnior,2500.0,Menos de 1 ano,Branca
28,Feminino,Minas Gerais (MG),Analista de BI,Júnior,5000.0,Menos de 1 ano,Branca
